id,first_name,last_name,birth_date,street,zip_code,city,phone_number,mobile_number,email,news_letter,lng,lat
545,Lene,Rother,27.1.1949,Im Haubenfeld 7,31860,Emmerthal,+49515587638399,+491709986913,l.rother@mail.xyz,ja,9.385758299999999,52.0460563
546,Ingeborg,Octomedia,12.12.1926,Bnkamp 29,66909,Wahnwegen,+49638391356355,+491788115054,ingeborg.octomedia@mail.xyz,ja,7.376641299999999,49.4847857
547,Mika,Scheerer,25.7.1931,Ossenkampstiege 28,67688,Rodenbach,+49637489001799,+491561713759,m.scheerer@mail.xyz,ja,7.6561381,49.4732137
548,Nora,Steiner,24.7.1956,Avendruper Str. 95,99099,Erfurt,+4936123829569,+491625423702,n.steiner@mail.xyz,ja,11.0744063,50.9629108
549,Philip,Lohr,4.7.1990,Rottkamp 88,34393,Grebenstein,+49567489386527,+491514511104,philip.lohr@mail.xyz,ja,9.4102637,51.44721149999999
550,Keno,Henseler,8.4.1970,W_rthstr. 178,88524,Uttenweiler,+49737478075526,+491713193676,k.henseler@mail.xyz,ja,9.6145505,48.1489044
551,Isabella,Orth,5.3.1939,Kreuzstr. 6,14770,Brandenburg an der Havel,+49338117362673,+491682729167,i.orth@mail.xyz,ja,13.1416211,53.1798502
552,Michelle,Lampe,2.12.1926,Deutz-Kalker Str. 78,68219,Mannheim,+4962129051401,+491629223886,michelle.lampe@mail.xyz,ja,8.5315905,49.4326266
553,Henri,Schweitzer,17.3.1970,Dammstr. 164,63768,H_sbach,+49602143219146,+491641414898,h.schweitzer@mail.xyz,ja,9.1752749,50.08858009999999
554,Leona,Jimenez,22.1.1932,Nieland 107a,38173,Veltheim,+49530517462760,+491727276978,l.jimenez@mail.xyz,ja,10.6828609,52.21847289999999
555,Inge,Walter,4.12.1969,Kr_ver Str. 13,21483,Glzow,+49415128750713,+491554489098,i.walter@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
556,Gina,Parker,27.2.1942,Overbergstr. 145,79415,Bad Bellingen,+49763549828523,+491564831274,gina.parker@mail.xyz,ja,7.556973999999999,47.7319201
557,Luc,Paulsen,1.1.1945,Willingrott 143,96487,D_rfles-Esbach,+49956125006278,+491617299823,luc.paulsen@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
558,Saskia,Mundt,23.12.1976,Hahnenstr. 41,56112,Lahnstein,+49262150068608,+491668071389,saskia.mundt@mail.xyz,ja,7.7261205,50.3752254
559,Erika,Cobb,11.7.1965,Dammstr. 107,54470,Graach an der Mosel,+49653180093681,+491666051162,e.cobb@mail.xyz,ja,7.061793499999999,49.9350003
560,Ruben,Adkins,5.9.1948,Langeworth 56,87656,Germaringen,+49834165052921,+491565966716,r.adkins@mail.xyz,ja,10.6678609,47.9216924
561,Larissa,Ehlers,12.7.1974,Lassallestr. 174,72762,Reutlingen,+49712155247757,+491747458147,larissa.ehlers@mail.xyz,ja,9.156101999999999,48.49103820000001
562,Torben,Welsch,9.4.1950,Holunderweg 27,8058,Zwickau,+4937570165901,+491781124058,torben.welsch@mail.xyz,ja,12.4454736,50.7304318
563,Gisela,J_kel,19.7.1940,Rennbahnstr. 180,63225,Langen,+49610375972843,+491569262773,gisela.jaekel@mail.xyz,ja,8.6634007,49.99146630000001
564,Catarina,Patterson,11.11.1930,Sophienstr. 169,73271,Holzmaden,+49702356060234,+491605901708,catarina.patterson@mail.xyz,ja,9.5175325,48.6348681
565,Carsten,Perez,26.5.1948,Dreilinden 185,15234,Frankfurt,+493359182865,+491537685423,carsten.perez@mail.xyz,ja,8.5030386,50.1497281
566,Hendrik,Can,14.6.1982,Am Brook 149,93426,Roding,+49946136056925,+491746685920,h.can@mail.xyz,ja,-92.3668972,34.7828027
567,Anika,Kanzler,9.8.1942,Meckmannweg 145,59558,Lippstadt,+49294184924944,+491595247405,anika.kanzler@mail.xyz,ja,8.376768199999999,51.6923675
568,Klara,Copeland,5.1.1990,Hansaring 131,74586,Frankenhardt,+49795950240962,+491765896565,k.copeland@mail.xyz,ja,10.0376945,49.0688079
569,Gisela,Betz,16.3.1968,Mariendorfer Str. 126,2906,Niesky,+49358885886354,+491665701034,g.betz@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
570,Christiane,Steiner,25.5.1952,B_ttcherstr. 133,95680,Bad Alexandersbad,+49923255484903,+491567121904,c.steiner@mail.xyz,ja,12.0147308,50.0171792
571,Vanessa,Seiffert,25.8.1992,Theodor-Heuss-Ring 119,56579,Hardert,+49263438587303,+491592773669,vanessa.seiffert@mail.xyz,ja,7.515318700000001,50.5169901
572,Marvin,Weigel,6.9.1979,Werkstattstr. 100,65551,Limburg an der Lahn,+49643174028680,+491683610512,m.weigel@mail.xyz,ja,8.1211736,50.3732313
573,Dominik,Ray,7.11.1971,Rektoratsweg 58,55444,Seibersbach,+49672482578260,+491622241952,dominik.ray@mail.xyz,ja,7.7171916,49.9617494
574,Karolina,Parker,23.1.1971,Manfred-von-Richthofen-Str. 126,66299,Friedrichsthal,+49689711521642,+491692430233,karolina.parker@mail.xyz,ja,7.0946606,49.32702
575,Tristan,Breitenbach,16.11.1934,Hansaring 136,6766,Bobbau,+49349446709436,+491669491338,t.breitenbach@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
576,Brigitte,Krug,22.1.1928,Gremmendorfer Weg 12,79395,Neuenburg am Rhein,+49763462270270,+491783456122,b.krug@mail.xyz,ja,7.559168700000001,47.8140501
577,Gabriele,J_rg,24.7.1993,Raesfeldstr. 127,68642,Brstadt,+49620680263002,+491798323602,gabriele.joerg@mail.xyz,ja,-97.5030669,41.6946659
578,Marten,Triebel,12.5.1930,Am H_rsterfriedhof 67,38170,Uehrde,+49533287265984,+491799157947,m.triebel@mail.xyz,ja,10.7643414,52.0993817
579,Andr_,Ballard,21.12.1961,Schiffahrter Damm 144,25573,Beidenfleth,+49482921100413,+491608222258,andre.ballard@mail.xyz,ja,9.409193199999999,53.8788454
580,Fiona,Gabriel,12.8.1933,Gottesweg 50,90574,Rotal,+49912777105357,+491655474874,fiona.gabriel@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
581,Giulia,Lehnert,2.1.1949,Goebenstr. 95a,39124,Magdeburg,+4939164280719,+491672515078,giulia.lehnert@mail.xyz,ja,11.6441143,52.1578903
582,Gerd,Heimann,28.3.1936,Dreizehnerstr. 113,94139,Breitenberg,+49858480032243,+491693742837,g.heimann@mail.xyz,ja,13.7941102,48.7037057
583,Lilian,Warnecke,4.8.1949,Angelstr. 97,55288,Gabsheim,+49673265900238,+491739406134,lilian.warnecke@mail.xyz,ja,8.1715383,49.8277139
584,Maria,Summers,11.4.1979,Altenhofer Weg 164,57635,Mehren,+49268178725325,+491748123042,maria.summers@mail.xyz,ja,7.5319505,50.6669936
585,Brigitte,Uhrig,5.10.1935,Gottesweg 187,27211,Bassum,+49424123382184,+491719808987,b.uhrig@mail.xyz,ja,8.7286711,52.8505748
586,Willy,Thieme,25.3.1948,Mindener Str. 45,76872,Hergersweiler,+49634355757277,+491771834464,w.thieme@mail.xyz,ja,8.0907749,49.0963903
587,Kevin,Strauss,15.3.1950,Uhuweg 19,54673,Htten,+49656418123170,+491606670609,k.strauss@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
588,Jonna,Egner,1.3.1926,Schiffahrter Damm 116,45711,Datteln,+49236316792989,+491606769541,j.egner@mail.xyz,ja,7.3348301,51.6461362
589,Maya,Fauser,28.12.1962,Dortmunder Str. 74,4567,Kitzscher,+49343352623021,+491596315883,m.fauser@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
590,Peter,Kessler,7.2.1920,Gildenstr. 24,7907,Mobach,+49366374915297,+491647981443,peter.kessler@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
591,Thore,Schwertfeger,27.4.1923,Dreizehnerstr. 46,69502,Hemsbach,+49620151521920,+491624570783,thore.schwertfeger@mail.xyz,ja,8.646049999999999,49.5919707
592,Alina,Brack,13.3.1963,Carossastr. 200,42657,Solingen,+4921258220546,+491593702660,a.brack@mail.xyz,ja,7.0647863,51.1531315
593,Reinhard,Paul,12.11.1947,Oberschlesier Str. 19,88239,Wangen,+49752279954489,+491757589146,r.paul@mail.xyz,ja,9.238671199999999,48.7996184
594,Kaya,Rother,1.10.1968,Desbergweg 78,24392,Ekenis,+49464135182914,+491725200418,kaya.rother@mail.xyz,ja,9.851888899999999,54.6259937
595,Swen,Friedrich,27.5.1947,Von-der-Tinnen-Str. 78,55774,Baumholder,+49678321951484,+491509706671,s.friedrich@mail.xyz,ja,7.329064,49.617846
596,Catharina,Wege,14.4.1971,Gottesweg 39,52477,Alsdorf,+4924047381968,+491703263205,c.wege@mail.xyz,ja,6.164839199999999,50.87158849999999
597,Hendrik,Jones,27.1.1990,Kerenbrockstr. 171,27616,Appeln,+49474755211664,+491705092547,hendrik.jones@mail.xyz,ja,8.8967329,53.4530032
598,Juri,Wiegand,10.6.1977,Magdalenenstr. 149,65185,Wiesbaden,+4961145611739,+491738820070,j.wiegand@mail.xyz,ja,8.240001699999999,50.0760976
599,Dieter,Peters,7.7.1969,Wollinstr. 34,20357,Hamburg,+494026566919,+491705634694,dieter.peters@mail.xyz,ja,9.9690496,53.564431
600,Muhammed,Albert,6.9.1959,Starweg 69a,85107,Baar-Ebenhausen,+49845322725997,+491651380767,m.albert@mail.xyz,ja,11.4647701,48.6761942
601,Joelle,Rauscher,15.5.1981,Avendruper Str. 58,55576,Badenheim,+49670130471819,+491611722894,j.rauscher@mail.xyz,ja,7.9688309,49.8427283
602,Ferdinand,Holt,23.3.1929,Drachterstr. 111,75447,Sternenfels,+49704530175572,+491653932668,f.holt@mail.xyz,ja,8.8487635,49.0522808
603,Manfred,Russell,8.5.1973,Am Berler Kamp 121,72514,Inzigkofen,+49757183123008,+491759795494,m.russell@mail.xyz,ja,9.1750185,48.0700215
604,Marius,Keck,6.1.1966,Cheruskerstr. 119,12435,Treptow-K_penick,+493078342262,+491677955852,marius.keck@mail.xyz,ja,-74.505312,41.7252168
605,Maren,Cohen,21.8.1938,Kanalstr. 152,29690,Grethem,+49516435655594,+491525323304,m.cohen@mail.xyz,ja,9.5746558,52.7273581
606,Damian,Thomas,12.7.1934,Telemannstr. 36,78073,Bad Drrheim,+49772693808056,+491503968722,damian.thomas@mail.xyz,ja,-98.62706279999999,29.2436418
607,Lynn,Herzberg,25.11.1948,Agrippastr. 135,99438,Troistedt,+493643148859,+491511804989,l.herzberg@mail.xyz,ja,11.2440994,50.9388139
608,Mandy,L_ffler,21.2.1971,Ringelnatzstr. 173,37130,Gleichen,+4955112727076,+491697517910,mandy.loeffler@mail.xyz,ja,10.1038057,51.4821623
609,Claus,Taubert,28.7.1934,Neiestr. 28,74535,Mainhardt,+49790372591245,+491707460257,claus.taubert@mail.xyz,ja,9.5576099,49.0781258
610,Melanie,Bscher,13.1.1927,Handorfer Str. 38,49688,Lastrup,+49447256560899,+491608866528,m.buescher@mail.xyz,ja,7.8614616,52.7953588
611,Alissa,Korte,23.5.1950,Hensenstr. 179,25524,Heiligenstedten,+4948212399824,+491525315609,a.korte@mail.xyz,ja,9.4700134,53.9313683
612,Heidi,Chapman,25.8.1956,Hindenburgplatz 17,86911,Dieen am Ammersee,+49880792444294,+491611311573,h.chapman@mail.xyz,ja,11.117341,48.0095949
613,Martina,Katzer,2.1.1991,Marientalstr. 50,6667,Langendorf,+49344328431966,+491693240151,m.katzer@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
614,Larissa,Bussmann,7.8.1958,Rektoratsweg 164,74869,Schwarzach,+49626212321279,+491518345428,l.bussmann@mail.xyz,ja,8.9826604,49.3720189
615,Nico,Hackel,18.5.1924,Piusallee 96,97780,G_ssenheim,+49935817515394,+491671773593,nico.hackel@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
616,Maximilian,Bross,24.2.1945,Landoisstr. 158,82237,W_rthsee,+49815316966531,+491535656209,maximilian.bross@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
617,Denise,Brenner,15.6.1993,K_nigsberger Str. 121,56651,Niederzissen,+49263613482481,+491665075320,denise.brenner@mail.xyz,ja,7.2214221,50.4571201
618,Linus,Sandmann,13.1.1995,Dauvemhle 14,73117,Wangen,+49716169193193,+491531919860,linus.sandmann@mail.xyz,ja,9.6094952,48.7266437
619,Caroline,Seliger,14.11.1992,Meinertzstr. 60,47929,Grefrath,+49215832240448,+491709273045,c.seliger@mail.xyz,ja,6.3410765,51.3387192
620,Ute,Herman,10.9.1949,Kempener Str. 111,89278,Nersingen,+49730867629602,+491596673278,u.herman@mail.xyz,ja,10.1223891,48.4277615
621,Arne,Frei,16.4.1977,Paul-Engelhard-Weg 181,54673,Uppershausen,+49656433482776,+491545786965,a.frei@mail.xyz,ja,6.316353899999999,50.0463822
622,Maxim,Daniela,22.7.1980,Guntherstr. 138,57629,Atzelgift,+49266299448476,+491792215866,maxim.daniela@mail.xyz,ja,7.8255111,50.696828
623,Tore,Ingram,6.9.1954,Am Bltenhain 104,97215,Simmershofen,+49984818311818,+491749993032,tore.ingram@mail.xyz,ja,10.1253266,49.5324044
624,K_te,Karsten,11.1.1930,Mnzstr. 179,27616,Frelsdorf,+49474742657941,+491548212717,kaete.karsten@mail.xyz,ja,8.8996469,53.490598
625,Jannik,Fels,10.11.1997,Max-Winkelmann-Str. 53,25899,Galmsbll,+49466164641813,+491588998609,j.fels@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
626,Luise,Stefan,25.3.2000,Agrippastr. 197,71336,Waiblingen,+49715152643776,+491663160087,l.stefan@mail.xyz,ja,9.3138709,48.8824453
627,Leander,Pschel,27.9.1954,Piusstr. 3,79650,Schopfheim,+49762285625049,+491742871666,l.pueschel@mail.xyz,ja,7.8235713,47.6518603
628,Constantin,Scherer,5.6.1989,Am Krausen Baum 172,24634,Arpsdorf,+49432454659775,+491657222798,constantin.scherer@mail.xyz,ja,9.8588028,54.0388428
629,Finn,Grau,17.9.1958,Christinastr. 114,6556,Heygendorf,+49346665295936,+491665268278,finn.grau@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
630,Kay,Roberson,5.5.1959,Norbertstr. 19,76857,Gossersweiler-Stein,+49634688798122,+491591006874,kay.roberson@mail.xyz,ja,7.9261851,49.1594352
631,Marten,Klemm,20.2.1956,Gottesweg 87,45527,Hattingen an der Ruhr,+49232451527997,+491581537198,m.klemm@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
632,Norbert,Neuhaus,10.7.1933,Paul-Engelhard-Weg 84,55471,Tiefenbach,+49676143057008,+491791407723,norbert.neuhaus@mail.xyz,ja,7.544137399999999,49.9376343
633,Stefan,Bartels,13.6.1971,Friedrichstr. 152,24250,L_ptin,+4943086183196,+491665216446,stefan.bartels@mail.xyz,ja,-82.5834947,36.7445732
634,Dominic,Riedel,25.8.1923,Rckertstr. 55a,93164,Laaber,+49949884982947,+491596999943,dominic.riedel@mail.xyz,ja,11.8831175,49.068276
635,Sylvia,Christensen,18.12.1982,Gildenstr. 68,38385,Ingeleben,+49535472180520,+491774444326,sylvia.christensen@mail.xyz,ja,10.8736373,52.1059253
636,Phillipp,Sorg,6.8.1944,Weseler Str. 84,29581,Gerdau,+4958084275509,+491748576602,p.sorg@mail.xyz,ja,10.4250341,52.9655347
637,Levin,Reif,3.4.1992,Am Dornbusch 119,17089,Gnevkow,+49396559059488,+491738014518,levin.reif@mail.xyz,ja,13.1675992,53.7898121
638,Samuel,Taube,11.4.1976,Heroldstr. 71a,25774,Groven,+4948829769282,+491766286607,s.taube@mail.xyz,ja,9.0003381,54.31498209999999
639,Marcel,Dopler,13.7.1988,Hofstr. 85,25436,Moorrege,+49412222077182,+491796365162,m.dopler@mail.xyz,ja,9.673273300000002,53.6698773
640,Sinah,Baumgarten,20.1.1943,P_tterhoek 107,37627,Wangelnstedt,+49553279954340,+491577252261,s.baumgarten@mail.xyz,ja,9.6881732,51.86937409999999
641,Marko,Holland,2.4.1980,Gildenstr. 184a,56348,Patersberg,+49677163125027,+491679318308,marko.holland@mail.xyz,ja,7.7338489,50.1558289
642,Oscar,Lautenschl_ger,18.12.1955,Nerzweg 58,96489,Niederfllbach,+49956549789092,+491723483546,oscar.lautenschlaeger@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
643,Yasmin,Roos,14.12.1995,Dorbaumstr. 51,56357,Berg,+49677241349334,+491678515023,yasmin.roos@mail.xyz,ja,7.8122506,50.2542422
644,Angelika,Peschke,18.7.1988,Langestr. 11,48599,Gronau,+4925625055457,+491562534032,a.peschke@mail.xyz,ja,7.0360608,52.1726142
645,Ralph,Grosse,5.2.1966,Parkallee 183,30459,Hannover,+4951157075535,+491547076697,r.grosse@mail.xyz,ja,9.6626374,52.3782818
646,Klemens,Pasch,16.4.1972,Im Sonnentau 45,74582,Gerabronn,+49795282409907,+491641795978,klemens.pasch@mail.xyz,ja,9.921833099999999,49.2519225
647,Julie,Heidenreich,27.10.1962,Enschedeweg 154,47805,Krefeld,+49215143963150,+491768817888,j.heidenreich@mail.xyz,ja,6.563990599999999,51.3181543
648,Ingrid,Kretschmar,2.8.1960,Gescherweg 13,88521,Ertingen,+49737167635717,+491515142089,ingrid.kretschmar@mail.xyz,ja,9.4656906,48.0986487
649,Mats,Brady,3.2.1956,Enschedeweg 75,54636,Brecht,+49652756036038,+491685200333,m.brady@mail.xyz,ja,6.435875,49.9811385
650,Martina,Eisele,14.6.1998,Am Pulverschuppen 169,8451,Crimmitschau,+49376272710209,+491798844996,m.eisele@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
651,Julie,Carstens,9.7.1942,Landoisstr. 9,24616,Willenscharen,+49482260884476,+491713978535,j.carstens@mail.xyz,ja,9.808934899999999,54.0099087
652,Kristine,Bartel,20.8.1997,Piusstr. 50,59557,Lippstadt,+49294150346236,+491759984530,kristine.bartel@mail.xyz,ja,8.3485737,51.6560952
653,Ida,Reich,16.9.1928,Steinkamp 165,55758,Niederw_rresbach,+49678536822450,+491574912343,ida.reich@mail.xyz,ja,-92.7373774,47.5096937
654,Annabel,Seyfried,15.6.1988,Enschedeweg 30,44791,Bochum,+4923465002372,+491644304215,annabel.seyfried@mail.xyz,ja,7.2474125,51.4886935
655,Benjamin,Brandt,6.4.1923,Klinkkampweg 10,64759,Sensbachtal,+4960685275197,+491652294539,benjamin.brandt@mail.xyz,ja,9.025421,49.53335550000001
656,Holger,Hense,22.9.1997,Hogenbergstr. 57,21682,Stade,+49414143263624,+491647301488,h.hense@mail.xyz,ja,9.456590799999999,53.60769939999999
657,Erwin,F_rdern,7.2.1998,Parkallee 41,26903,Surwold,+49496545404896,+491665207441,erwin.foerdern@mail.xyz,ja,7.4936492,53.0058441
658,Yannis,Philipp,10.1.1998,Buldernweg 75,25719,Busenwurth,+49483292491382,+491723474985,yannis.philipp@mail.xyz,ja,9.038652599999999,54.0417835
659,Bastian,Wienecke,7.5.1981,Mariendorfer Str. 129,23858,Reinfeld,+49453397611933,+491576248411,bastian.wienecke@mail.xyz,ja,10.4916224,53.8310338
660,Ella,Beckmann,1.3.1971,Dachsleite 148,86865,Markt Wald,+49826289263618,+491553705080,ella.beckmann@mail.xyz,ja,10.5812579,48.137269
661,Karlo,Copeland,15.7.1960,Uhuweg 47,6528,Holdenstedt,+49346458952129,+491569045648,k.copeland@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
662,Lennard,M_der,17.6.1992,Rennbahnstr. 4a,36124,Eichenzell,+49665987745922,+491528000486,l.maeder@mail.xyz,ja,9.6994866,50.4956465
663,Monika,Liebe,19.10.1920,Straburger Weg 128,85072,Eichst_tt,+498421409236,+491597495763,monika.liebe@mail.xyz,ja,-111.97,33.45
664,Nic,Zapf,4.4.1960,Schtzenstr. 146,84543,Winh_ring,+49867166685819,+491556717692,n.zapf@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
665,Philip,Leng,23.12.1991,Gescherweg 163,54317,Kasel,+4965192137875,+491624922773,p.leng@mail.xyz,ja,6.7347321,49.7620148
666,Celine,Figueroa,18.10.1947,Am Dornbusch 148,67112,Mutterstadt,+49623410015929,+491758972021,celine.figueroa@mail.xyz,ja,8.355269999999999,49.44197
667,Matis,J_ckle,25.3.1998,An den Mhlen 63a,35119,Rosenthal,+49645837715816,+491605255094,m.jaeckle@mail.xyz,ja,8.8681453,50.97403509999999
668,Tanja,Marquardt,14.3.1925,Am Krausen Baum 43,84166,Adlkofen,+49870727269243,+491795611054,t.marquardt@mail.xyz,ja,12.2611624,48.5447792
669,Vivienne,Cross,6.8.1985,Marderweg 139,57368,Lennestadt,+492721675625,+491571083106,vivienne.cross@mail.xyz,ja,8.0594058,51.1216076
670,Christa,Kainz,22.11.1941,Avendruper Str. 185,71069,Maichingen,+49703126745937,+491672369473,christa.kainz@mail.xyz,ja,-94.0082563,32.9922739
671,Manuel,Scheller,19.6.1943,Mindener Str. 104,79879,Wutach,+49770915583523,+491769161452,m.scheller@mail.xyz,ja,8.444323299999999,47.8373449
672,Curt,Bald,14.10.1943,K_nigsberger Str. 174,54689,bereisenbach,+49656457206010,+491734075410,curt.bald@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
673,Elisa,Ortiz,5.7.1932,Marktstr. 110a,64289,Darmstadt,+49615158519325,+491607181983,e.ortiz@mail.xyz,ja,8.6564283,49.873452
674,Christian,Schuster,7.9.1982,Vorgebirgstr. 25,53501,Grafschaft,+4926415766598,+491545258346,christian.schuster@mail.xyz,ja,7.0508886,50.5804292
675,Ayleen,Mann,19.6.1989,Merheimer Str. 140a,79104,Freiburg,+4976190664389,+491503584828,a.mann@mail.xyz,ja,7.8891785,48.0033988
676,Holger,Roos,18.12.1936,Im Draum 178,29585,Jelmstorf,+49582150079666,+491678362120,holger.roos@mail.xyz,ja,10.5227757,53.1006444
677,Karl,Just,6.7.1944,Friesenring 114,92660,Neustadt an der Waldnaab,+49960229643274,+491599696630,karl.just@mail.xyz,ja,12.1781271,49.7320956
678,Swen,Ostrowski,8.12.1958,Piusallee 70,64673,Zwingenberg,+49625192572054,+491641673906,s.ostrowski@mail.xyz,ja,8.6109755,49.7250007
679,Dominik,Heinrich,16.8.1967,Hansaring 173,53129,Bonn,+4922839274512,+491694170880,d.heinrich@mail.xyz,ja,7.1093481,50.7074591
680,Swen,Morgenstern,2.3.1992,An den Mhlen 94,29596,Stadensen,+49580227793720,+491558030172,swen.morgenstern@mail.xyz,ja,-79.8520818,34.7685086
681,Rainer,O'Brien,26.5.1950,Oberschlesier Str. 148,67701,Schallodenbach,+49636396493355,+491758792938,r.o'brien@mail.xyz,ja,7.7146361,49.5442545
682,Kiara,Saathoff,25.6.1943,Alte Apotheke 72,85462,Eitting,+49812266499414,+491714485675,k.saathoff@mail.xyz,ja,11.8907078,48.3588813
683,Timon,Kassner,25.1.1973,Am Grauen Stein 72,69436,Sch_nbrunn,+49627226748252,+491745176311,timon.kassner@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
684,Kristof,Dudek,6.11.1982,Weserstr. 124,76857,Gossersweiler-Stein,+49634619428814,+491562241370,k.dudek@mail.xyz,ja,7.9261851,49.1594352
685,Klaas,Spang,21.1.1987,Idenbrockplatz 67,58456,Witten,+49230257547180,+491708751442,k.spang@mail.xyz,ja,7.2812919,51.399497
686,Volker,Fuller,7.2.1999,Bohlweg 4,61479,Glashtten,+49617480418734,+491762105775,volker.fuller@mail.xyz,ja,-89.65340289999999,41.0086291
687,Bernhard,Bangert,8.12.1939,P_tterhoek 19,28816,Stuhr,+4942159805464,+491678713564,bernhard.bangert@mail.xyz,ja,8.7361402,53.0289775
688,Til,Laux,18.3.1947,Guntherstr. 19,25836,Garding,+49486293028796,+491766775459,t.laux@mail.xyz,ja,-117.9168183,33.7451915
689,Victor,Oswald,18.9.1979,Offenbergstr. 58,67346,Speyer,+49623211848857,+491585747323,v.oswald@mail.xyz,ja,8.441217199999999,49.3172765
690,Karl,Reusch,22.12.1981,Nerzweg 194,27729,Vollersode,+49479394367069,+491505240188,karl.reusch@mail.xyz,ja,8.9101915,53.3219163
691,Christiane,Nitsche,1.12.1938,Hindenburgplatz 176,56249,Herschbach,+49262686975137,+491769110324,christiane.nitsche@mail.xyz,ja,7.7393,50.5736832
692,Rieke,Evers,27.12.1968,Augustastr. 16,4318,Leipzig,+4934154736439,+491775083220,rieke.evers@mail.xyz,ja,12.4948622,51.05278939999999
693,Anton,Gerhards,18.9.1943,Pankokstr. 28,55758,Hottenbach,+49654440601110,+491656790872,anton.gerhards@mail.xyz,ja,7.2976264,49.82516680000001
694,Viktoria,Bender,19.3.2000,Zum Burgschemm 137,25926,Bramstedtlund,+49466642212710,+491596073191,viktoria.bender@mail.xyz,ja,9.0884131,54.8446496
695,Svea,Strauss,24.12.1963,Hofstr. 77,96260,Weismain,+49957567055479,+491583068903,svea.strauss@mail.xyz,ja,11.242007,50.08637599999999
696,Jacqueline,Potter,19.8.1945,An den Weiden 103,73565,Spraitbach,+49717612391372,+491741797131,jacqueline.potter@mail.xyz,ja,9.764097699999999,48.8836275
697,Siegfried,Reinhardt,27.2.1966,Mierendorffstr. 29,94491,Hengersberg,+49990172847793,+491591983415,siegfried.reinhardt@mail.xyz,ja,13.05542,48.7703329
698,Hans,Knzel,3.7.1934,Ringelnatzstr. 35,97618,Unsleben,+49977310501479,+491756532694,h.kuenzel@mail.xyz,ja,10.2533403,50.3793441
699,Janin,Kreis,12.9.1975,Erpeler Str. 22,45143,Essen,+4920180650435,+491548379801,janin.kreis@mail.xyz,ja,6.9787572,51.46279209999999
700,Ayleen,Sonntag,1.3.1983,Morthorststr. 164,39264,Nutha,+49392324409674,+491502084771,a.sonntag@mail.xyz,ja,12.0128524,51.9625747
701,Lili,Thies,16.1.1978,Scheibenstr. 170,27324,H_melhausen,+49425441547927,+491652283753,lili.thies@mail.xyz,ja,INVALID_LOCATION,INVALID_LOCATION
